2900001575201, 92.678
1591016439575, 113.40799999999999
2900000476042, 109.13000000000002
1590142197076, 140.66800000000003
2900001436410, 182.51599999999993
1590140304506, 100.122
1591014637324, 108.102
1590151103907, 109.13000000000002
1590142201162, 73.09
1590140306678, 103.71
1591015420000, 80.078
1590151835808, 56.879999999999995
2900001092012, 104.13200000000002
2900002932416, 206.74199999999996
1591013471721, 64.864
1591015480745, 63.77
2900001215688, 106.56599999999999
1595151866807, 83.346
1592015059993, 173.44199999999992
1592015013285, 76.6
2900001234399, 48.41400000000001
1591015506575, 117.144
1595151915963, 117.144
1591016517778, 32.407999999999994
1590142201148, 73.434
2900002944495, 41.724000000000004
1592015058781, 391.9219999999999
1590142203104, 110.76200000000001
1590142149853, 54.9
2900000855502, 91.20599999999999
2900000124974, 97.766
2900001067881, 118.46599999999998
1596160058337, 119.72
2900000179417, 104.35600000000002
18654692914, 55.43399999999999
1590142213981, 130.418
2900001067911, 105.03400000000002
1594140460286, 144.88
2900000284333, 131.58599999999998
2900000401495, 18.854
1591015600815, 86.97
2900000345300, 161.596
18554652702, 75.326
1591040462983, 113.79600000000002
1591016517921, 95.538
2900000884007, 43.162
1591015097233, 84.428
1595130081566, 63.984
2900000178106, 63.984
1591016174353, 85.852
2900003107363, 98.996
2900001432658, 0
2900003116822, 4.4
1590142751995, 41.8
2900000125261, 96.41000000000001
1590151472782, 24.8
15963883482, 106.008
1591016440328, 53.568000000000005
1591015519216, 137.632
2900000416307, 133.77
2900000308312, 36.775999999999996
1590142150507, 103.71
2900000840164, 96.066
2900000245914, 132.536
13325038116, 624.5379999999999
1591016162466, 114.90799999999999
1590151076256, 103.71
2900000934474, 103.71
2900002934304, 169.05
2900000864498, 98.18400000000001
2900000448520, 71.706
1593150463515, 65.846
2900001211239, 9.700000000000001
2900000936997, 65.846
1591015218485, 59.712
1591015184407, 134.51
1590142514866, 1.92
2900001050500, 80.97200000000001
1591015452933, 9.700000000000001
1591016170300, 117.16000000000001
2900001270199, 55.212
1590142194327, 61.364
2900002934342, 145.99200000000002
2900000404731, 200.47399999999996
1591013877134, 116.60800000000002
2900001578363, 133.44
1590140308030, 216.74799999999996
2900000941830, 129.69
1592015046818, 100.526
2900000418073, 524.5099999999998
2900002933918, 125.31400000000001
1590142516068, 68.334
1590140308214, 104.48000000000002
1591020742401, 100.526
1590142518307, 123.25200000000002
1592013087615, 137.34
2900002969559, 20.470000000000002
2900002937503, 132.44000000000003
2900000138056, 130.93599999999998
2900001419826, 85.846
2900000255463, 147.568
2900000874145, 185.202
1590151427355, 27.996000000000002
1591015483951, 9.338
1591015454210, 55.424
2900001451932, 33.198
2900001435116, 30.654000000000003
2900001663823, 116.67
2900001068833, 297.522
1590142204569, 43.971999999999994
2900000394940, 0
1590142213189, 73.372
2900000390256, 9.354
1591015112424, 47.806
2900001463379, 40.792
1595140489499, 193.97000000000003
1590142191722, 204.71999999999997
2900000210790, 48.41400000000001
2900000451452, 206.7419999999999
13864739266, 67.35999999999999
1590142128124, 68.04
1591020377344, 97.366
1590142205993, 469.23400000000004
2900000256637, 48.41400000000001
1591015454562, 16.704
1595151631146, 168.324
2900000490130, 153.19
1590142151689, 76.90400000000001
2900002933024, 195.406
2900001309639, 19.253999999999998
2900003120607, 114.66400000000002
2900000203457, 295.95000000000005
1591013766650, 91.808
2900003106502, 67.65200000000002
2900001568630, 34.38
1591016411137, 109.224
1590130817948, 151.51399999999998
6222021615010082737, 67.018
1591015088262, 58.790000000000006
2900001216616, 135.226
2900001090605, 48.105999999999995
2900001550246, 25.042
1590142176521, 56.674000000000014
2900000330863, 873.7700000000001
1591015327590, 109.13
2900000307377, 13.6
2900002542837, 78.198
1591040203906, 8.18
1590142129763, 92.87000000000002
1592015058774, 8.18
2900000449732, 95.33599999999998
1591014255948, 4.4
1591015478124, 121.20600000000005
2900002937428, 1.92
1590142203401, 72.038
2900001068499, 137.074
1590151210391, 32.186
2900001240246, 32.186
6227002180921663895, 73.924
2900000588691, 420.91799999999984
2900001465816, 72.44000000000001
2900002944471, 102.54999999999998
1598140107578, 66.01200000000001
2900002932614, 29.119999999999997
2900003105161, 4.4
2900000194298, 45.696
1593160622155, 44.32
2900001421652, 95.21
1598140055923, 68.47999999999999
1591040087452, 109.348
2900003114170, 101.45800000000001
1595140612422, 92.144
2900001094702, 0
1592015018662, 44.374
15963885355, 47.82000000000001
1590151472027, 0
2900001645768, 225.16999999999993
2900001466509, 74.34200000000001
1591015097516, 83.328
2900001095952, 70.338
2900001671408, 108.742
2900002936940, 0
2900000849785, 86.10000000000001
2900001220255, 3.72
2900001540971, 23.779999999999998
1590142215619, 22.196
1595151629143, 129.88799999999998
1592010017509, 138.84
1595160035249, 29.124000000000002
1591015454692, 91.15
15954688237, 308.63599999999997
2900001509459, 57.338
1590140307767, 53.406000000000006
2900001255080, 141.44599999999997
1590142456470, 83.01599999999999
2900000048812, 9.14
1596140586607, 58.879999999999995
2900001211321, 45.776
2900000040663, 80.582
1590151832586, 106.768
2900001467353, 26.622000000000003
1590151832593, 11.098
1595151644528, 3.22
1591015269418, 59.467999999999996
1590151457185, 9.14
1591015457273, 100.598
2900002936520, 84.662
1590142519632, 95.58200000000001
2900001270014, 37.846000000000004
2900003108773, 85.846
1590142648356, 48.41400000000001
1590151428581, 48.41400000000001
1592015056299, 192.354
1591014523610, 11.178
2900000254503, 12.24
1592014016171, 43.696000000000005
2900001684507, 33.513999999999996
2900000239876, 79.254
2900001238632, 91.24000000000001
2900000271814, 119.602
2900001157902, 98.418
2900000562165, 118.74600000000001
1595151630774, 23.708000000000002
1595112593216, 61.152
2900001050791, 230.292
2900001222099, 112.43999999999998
2900000177079, 12.819999999999999
2900001436366, 27.448
1591012978559, 48.914
2900000350458, 49.36
2900000072022, 65.5
2900000468030, 16.57
2900002701746, 65.07000000000001
2900001078658, 88.71000000000001
1590142213356, 106.648
2900000840805, 99.478
2900001540117, 138.712
2900001047739, 86.52400000000002
1591013227632, 52.89000000000001
1591015027858, 72.84800000000001
15954611837, 52.89000000000001
2900001661508, 168.42000000000002
1590142477895, 86.032
1590142202190, 55.528000000000006
2900003117386, 26.8
13854627199, 121.19800000000001
1592015054592, 68.184
1590151432557, 118.56600000000003
2900001050364, 95.25
2900000047648, 3.5
2900001582933, 127.25399999999998
1590142242370, 38.636
2900002532630, 134.884
2900000268692, 110.446
1591016320026, 31.560000000000002
2900000780835, 176.812
2900000776104, 42.036
2900003114002, 7.651999999999999
1591016159916, 68.732
2900001538596, 72.48800000000001
2900000138223, 49.838
2900000383913, 247.56199999999995
1591016382857, 94.194
2900000164567, 4.4
781924, 64.984
1596140587802, 29.22
2900001423069, 34.52
2900000350175, 349.508
2900000245396, 63.955999999999996
1591016310287, 45.314
2900000071742, 89.64199999999998
2900001436700, 156.37
1591040416658, 69.30999999999999
2900000246638, 100.764
1591030092053, 203.898
1591016494765, 37.02400000000001
2900000516892, 72.78200000000001
1591015501716, 49.59
2900001437424, 17.24
2900002548457, 53.712
1591030217500, 119.79999999999998
1595151630446, 49.37
2900000847224, 47.27
1590142148962, 63.488
2900003114613, 27.106000000000005
1591014338276, 27.106
1591013866800, 90.96199999999999
1590140307286, 8.0
1591015456993, 46.040000000000006
1595150997786, 59.902
2900003106281, 117.4
1591014278527, 90.03200000000001
1595150738747, 59.394000000000005
2900000544765, 50.80800000000001
2900000880467, 29.32
1595151442803, 38.136
1591015408602, 55.402
2900001109598, 96.138
1591015604417, 54.036
2900001668996, 54.477999999999994
1590151842899, 30.68
2900000485990, 74.59200000000001
2900001093019, 35.532
2900000050785, 88.604
1591014133086, 37.846000000000004
2900001462648, 9.338
1591015480455, 14.48
1590142152440, 42.658
1590142230179, 22.88
1595150992095, 60.19599999999999
2900000863286, 35.879999999999995
2900001432672, 87.56800000000001
2900000304376, 84.922
